reviews/round-9-spec.md:34	9	요약 발언(이어서)	지금은 논리적 적함성과 개념적 일관성, 예측가능성, 합목적성 등 이론적 지점을 중점으로 다룬다. 실제로 각 파트를 나눠서 개발을 진행할때 어차피
reviews/round-9-spec.md:42	9	읽기1	oneOf/anyOf 분기는 개별 노드의 &active 나 &visible 로 처리될거라 생각했음. 앞서 말했던 자식노드 전반에 대한 표시제어 
reviews/round-9-spec.md:44	9	읽기1(이어서)	당연히 if-then-else 없이 oneOf anyOf 에 퓨어한 선언을 할 수도 있다. 이 경우에는 스키마베이스 폼 브랜치 제어는 안하고, 
reviews/round-9-spec.md:48	9	읽기2	없음인 키를 채움도 포함이다. default 값을 채우는것과 defaultValue 로 전달된 값을 채우는 것, 그리고 drived 나 inje
reviews/round-9-spec.md:52	9	읽기2 채우기 원천	default 는 좀 특이하게 &default 가 아니게 선언도 가능할거같다. 표준 스키마 문법이니. 그러니 &default 가 있으면 그걸 쓰
reviews/round-9-spec.md:56	9	읽기2 시점(A/B)	물어본건 A 여야 할거같은데. 그게 UX상 일관성이 맞아.
reviews/round-9-spec.md:60	9	읽기3	jsonSchema 의 rootNode 에 설정하는 readOnly 나 deabled 같은걸 이야기한 것이다. 물론 그밖에 root 와 loca
reviews/round-9-spec.md:64	9	예약 층의 뜻	추가로 visible 과 readOnly disabled 같은것도 있긴 하다. 참고로 pristine 는 값을 지우는 조건식이다. 즉, acti
reviews/round-9-spec.md:68	9	pristine 정정	아 미안 그렇네 그건 dirty touched 를 초기화하는 플래그구나.... input을 남겨두고 값만 지우는건 없었나보네.... 이건 내 오
reviews/round-15-decisions.md:9	15	1	각 node는 그 자체로 행위의 원천이자 네임스페이스가 된다. oneOf allOf 같은 표현은 동일한 네임스페이스의 서로 다른 표현 위치이지 
reviews/round-15-decisions.md:11	15	3	동의한다(명사화만 진행하라)
reviews/round-15-decisions.md:12	15	4	동의합니다
reviews/round-15-decisions.md:13	15	5	숏컷을 모두 없애고 중첩 객체로 하는 게 빼기도 편하고 나중에 서버 스키마랑 클라이언트 스키마를 병합하기도 편하겠지
reviews/round-15-decisions.md:14	15	6	options와 controls와 품사가 맞지 않지 않아?
reviews/round-15-decisions.md:15	15	7	그룹 이름은 presentation으로 하자
reviews/round-15-decisions.md:21	15	8	예, 이대로 반영
reviews/round-15-decisions.md:10	15	2	네 분류와 형으로 다시 쓰자. injectTo 명사화 동의한다
reviews/round-10-spec.md:3	10	소유자 지시(원문)	원칙에 비추어 추정 가능한 것 / 정말 내가 결정해야 하는 것, 이렇게 나누고, 추정가능한건 추정라운드를 돌려라. 그리고 검증까지. 그래도 결정
reviews/round-6-coherence.md:3	6	소유자의 질문	모든 동작과 인터페이스가 예측 가능하고 합리적이며, 표준적이고 일관된 원리에 기반하는가.
reviews/round-6-coherence.md:144	6	-	형상을 만드는 최소한의 읽기이므로 **P1′ 안에 있다**
reviews/round-11-readiness.md:3	11	소유자의 물음	다 정리되었나? 전체 설계의 건전성과 견고성을 다시 평가하라. 이제 곧 코드 개발 단계로 들어가려
reviews/round-14-values-check.md:3	14	소유자 지시	지금까지 내용을 다시 에이전트 스웜으로 검증하고, 우리의 원칙에 비추어 건전성을 검토해. 일관성, 투명성, 예측가능성, 고속성, 표현자유도가 우
adr/0005-blueprint-analysis-and-node-sharing.md:115	?	합의 근거	- 같은 이름 + 같은 타입이면 노드 하나를 공유한다 — 소유자: "동의합니다."
adr/0005-blueprint-analysis-and-node-sharing.md:116	?	합의 근거	- 타입이 다르면 오류 — 소유자: "타입이 달라버리면 우리로서는 답이 없지만(이 경우엔 오류가 throw 되겠지)." 개정분은 이 오류를 둘로
HANDOFF.md:70	8	소유자 발언	이해하지 못하면 반려한다
reviews/round-7-convergence.md:3	7	소유자의 지시	내가 반드시 결정해야 하는 것이 아니면 에이전트 스웜으로 정합성과 조사 판단을 통해 수렴시켜라. 중심축이 있으니 정책 판단이 아니면 검증해 볼 
reviews/round-11-owner-answers-check.md:3	11	소유자의 요청	나의 응답을 다시 정합성 검증을 돌려. 나는 나 자신조차 정합성을 깨는걸 원치 않는다.
reviews/raw-round17-convergence.md:3	17	소유자 지시(원문)	열여덟도 이번처럼 스웜으로 먼저 수렴시키세요. 남는 것만 제가 직접 보겠습니다
reviews/round-18-owner-answers.md:10	18	원장	커밋을 한번 했습니다. 제안한 방법대로 진행하죠. 형식도 수용합니다. 마지막 라운드로 온전한 결과물을 얻었으면 좋겠네요.
adr/0003-group-namespace.md:46	?	합의 근거	`controls.active`가 거짓이어서 값이 방출에서 빠진 결과를 검증기가 어떻게 판정하는지는 스키마 작성자의 책임이다 — 소유자: "ac
reviews/round-18-owner-answers.md:11	18	12-1	"자동변환을 따로 끄는 옵션은 생각하지 않습니다만, 필요하다고 한다면 form 단위에서 props 로 추가하도록 하시죠" (2026-09-26)
reviews/round-18-owner-answers.md:12	18	12-2	"자동 쓰기 아닙니까? 그리고 trim 전후 값이 같으면 쓰지 않아도 됩니다. 효율적이게." (2026-09-26)
reviews/round-18-owner-answers.md:13	18	12-3	"검증기의 성능은 우리가 관여할 문제가 아닙니다만. 뭘 말하는건지요?" (2026-09-26, 미리보기 댓글)
reviews/round-18-owner-answers.md:14	18	12-4	"경고정도는 주도록 합시다" (2026-09-26)
reviews/round-18-owner-answers.md:15	18	12-5	"source 를 저장하는건 문제 없습니다. 다만, 사용자가 이걸 쓸 일이 있을지는 모르겠군요. 오히려 dirved 가 발화된 경우, input
reviews/round-18-owner-answers.md:16	18	12-6	"두번 읽지 않습니다" (2026-09-26)
reviews/round-18-owner-answers.md:17	18	12-7	"형변환 실패로 문제가 생기는 경우에 대한 대응은 FormType 이 하기로 했잖아. 그래서 개발단계에서는 중요한데, 리얼부터는 어쩔 수 없다고
reviews/round-18-owner-answers.md:18	18	12-8	"이대로 가도 되는데요, value 랑 outputValue 가 다르면, 투영할때만 바뀌는 경우(빠지는 값?)은 어떤게 있죠? 이거 물어보는 이
reviews/round-18-owner-answers.md:19	18	12-9	"같은 종류 맞습니다." (2026-09-26)
reviews/round-18-owner-answers.md:20	18	12-10	"받아들입니다" (2026-09-26)
reviews/round-18-owner-answers.md:21	18	12-8 이어서	"일단 첫번째로 form 외부 입장에서는 이게 outputValue 인거랑 value 를 구분할 필요가 없을거같아. node 의 공개표면 이름은
reviews/round-18-owner-answers.md:22	18	12-8 셋째	"폼 핸들이 오히려 쓸대가 없을거같은데. root node 에 핸들로 추가하고, 개별 노드는 rootNode 의 기능을 경유해서 node.ina
reviews/round-18-owner-answers.md:23	18	닫기 방식	첫 말: "이게 계속 답변을 하고있는데, 계속 답변요청이 나오고있거든? 근데 대부분 보면 깊은 추론을 하면 충분히 유
reviews/round-18-owner-answers.md:24	18	18C 검토 1번	검토 댓글: "이제 서로 다른 type 노드는 사용하는 동작이 다를 뿐, 노드 클래스 자체가 다르지 않아서 이게 가능한건가? 근데 jsonSch
reviews/round-18-owner-answers.md:25	18	18C 검토 3번	검토 댓글: "이게 좀 애매하다. SchemaNode 내부에서는 NodeState 를 써도 되지 않을까 싶긴 한데... 공개 표면으로 나가는거는
reviews/round-18-owner-answers.md:26	18	18C 검토 4번	검토 댓글: "잠깐. default 나 defaultValue 가 영향을 주는건 "최초 로드시" 와 "브랜치가 꺼졌다 켜졌을때 값이 없는 경우"
reviews/round-18-owner-answers.md:27	18	18C 검토 5번	검토 댓글: "브레이킹 체인지를 할거라 제거되는 명령은 없애버려도 됩니다." / "그런데 setSubtreeState·clearSubtreeSt
reviews/round-18-owner-answers.md:28	18	18C 검토 6번	검토 댓글: "기존 용어를 바꿔도 됩니다." / "업계통상용어를 차용하고싶습니다" / 이어서: "6번, 권장안 수용" (2026-09-26)
reviews/round-18-owner-answers.md:29	18	union 범위	대화: "그리고 나머지 이야기는 대충 이해가 됩니다. 브랜치 노드의 자동 노드 변환이나 멀티타입은 너무 위험하겠네요. 그 점에 대해선 이해하고,
reviews/round-18-owner-answers.md:30	18	union 형 없는 분기	검토 댓글: "나 로 할 수 있었으면 좋겠습니다" (2026-09-26)
reviews/round-18-owner-answers.md:31	18	union O1	대화: "아 그건 또 곤란합니다. 기존 사용자가 깨지는건 어차피 감수해야됩니다. 스키마에 쓴 배열 타입을 그대로 출력하는 필드와 node 의 현
reviews/round-18-owner-answers.md:32	18	union O2	검토 댓글: "권장안 수용" (2026-09-26)
reviews/round-18-owner-answers.md:33	18	union O3	검토 댓글: "이거 좀 더 설명을. oneOf /anyOf 는 자식으로 브랜치를 가질 수 없나요? 그럼 깊은 object 객체의 중간 노드가 o
reviews/round-18-owner-answers.md:34	18	union O4	검토 댓글: "추가 설명 필요. ajv 플러그인에 대한 이야기입니까? ajv 의 값변경 옵션에 대해서? 이건 의도적으로 금지해도 됩니다. 저희가
reviews/round-18-owner-answers.md:35	18	union O5	검토 댓글: "권장동의" (2026-09-26)
reviews/round-18-owner-answers.md:36	18	union O6	검토 댓글: "네 동의합니다. 하지만, 반드시 jsonSchema 원래 type 도 전달했으면 좋겠습니다. number -> integer 이걸
reviews/round-18-owner-answers.md:37	18	union O7·O8	검토 댓글(O7): "해당 동작이 논리적으로 정합하다면 괜찮습니다. 저는 제가 불필요한 jsonSchema 의 하위 전용 문법을 만드는걸 원치는
reviews/round-18-owner-answers.md:38	18	설계서 메모 1	"약어 (Decl)을 쓰지말고" (2026-09-27, 설계서 검토)
reviews/round-18-owner-answers.md:39	18	설계서 메모 2	"Fragment 는 매력적인데, React Fregment <></> 랑 충돌할거같구나. 내부명이라 괜찮을거같지만, 그래도 명칭을 바꿨으면 해. SchemaFragment 정도로." (2026-09-27, 설계서 검토)
reviews/round-18-owner-answers.md:40	18	설계서 메모 3	"publish 가 없어진건.. 자의적으로 이벤트를 호출할 수 없어서 좀 그렇긴 한데, 이 4개 기능을 4개로 분할해서 두지 말고 하나의 메소드에 여러 행위 타입을 파라미터로 받아서 행동하게 해줘. 이전에는 publish 에 섞여있어서 메소드로 안보였는데, 이걸 별도 메소드로 빼니까 node 의 정체성이 좀 깨지는걸 action 이나 interaction 
reviews/round-18-owner-answers.md:41	18	설계서 메모 4	"typeMismatch 정도가 적절하지 않나 싶네. 아님 더 짧게 mismatch 같은것도 괜찮고 근데 너무 포괄적이면 또 파악하기 힘드니까.." / 권장(`typeMismatch`·`typeMismatches`·`TYPE_MISMATCH`)에 "그래 그걸로 메모해둬" (2026-09-27, 설계서 검토)
