adr/0001-validator-input-invariant.md	7	12	2	변경 이력	1040	VALIDATE	high	
adr/0001-validator-input-invariant.md	13	18	2	맥락	517	VALIDATE	high	
adr/0001-validator-input-invariant.md	19	27	2	결정	1398	VALIDATE	high	
adr/0001-validator-input-invariant.md	28	39	3	이 불변식이 보장하는 범위 (`reviews/round-1.md` R1–R5)	1815	VALIDATE	high	
adr/0001-validator-input-invariant.md	40	47	2	결과	1223	VALIDATE	high	
adr/0001-validator-input-invariant.md	48	53	2	비용	639	VALIDATE	high	
adr/0001-validator-input-invariant.md	54	57	2	되돌림 가능성	135	VALIDATE	high	
adr/0002-guard-fragment-model.md	1	6	1	ADR 0002 — 조건부 장치를 "가드 → 조각" 단일 모델로 통합	887	FRAGMENT	high	
adr/0002-guard-fragment-model.md	7	15	2	변경 이력	2264	FRAGMENT	high	
adr/0002-guard-fragment-model.md	16	26	2	맥락	1114	FRAGMENT	high	
adr/0002-guard-fragment-model.md	27	36	2	폼이 스키마에서 읽는 것 (P1′)	1788	FRAGMENT	high	
adr/0002-guard-fragment-model.md	37	54	2	결정	1749	FRAGMENT	high	
adr/0002-guard-fragment-model.md	55	65	3	조각은 트리다 (E3)	1927	FRAGMENT	high	
adr/0002-guard-fragment-model.md	66	72	3	노드 게이트는 조각 게이트와 같은 장치다 (`07-conclusions.md` §4.24)	1010	FRAGMENT	high	
adr/0002-guard-fragment-model.md	73	102	3	명시 판별 `controls.discriminator` — 축 1항(폼은 JSON Schema 문법을 해석하지 않는다)의 유일한 예외	2017	FRAGMENT	high	
adr/0002-guard-fragment-model.md	103	108	3	게이트는 투영 후 값을 본다 (E5)	1094	FRAGMENT	high	
adr/0002-guard-fragment-model.md	109	120	3	출발점은 고정이고 재평가는 비단조다 (E6, D-2)	2150	FRAGMENT	high	
adr/0002-guard-fragment-model.md	121	147	3	금지 조각은 없다 (D-3 = (iii))	2632	FRAGMENT	high	
adr/0002-guard-fragment-model.md	148	167	3	따라 나오는 규칙	4492	FRAGMENT	high	
adr/0002-guard-fragment-model.md	168	173	3	수동 선택은 작성자가 선언한 판별 프로퍼티로 표현한다	764	FRAGMENT	high	
adr/0002-guard-fragment-model.md	174	186	2	합의 근거	2643	FRAGMENT	high	
adr/0002-guard-fragment-model.md	187	195	2	결과	1207	FRAGMENT	high	
adr/0002-guard-fragment-model.md	196	205	2	미결	1885	FRAGMENT	high	
adr/0003-group-namespace.md	1	4	1	ADR 0003 — 예약 층: 그룹 객체 셋 `controls`·`options`·`presentation`으로 값과 UI를 제어한다	1204	CONTROLS	high	
adr/0003-group-namespace.md	5	12	2	변경 이력	2411	CONTROLS	high	
adr/0003-group-namespace.md	13	22	2	맥락	1391	CONTROLS	high	
adr/0003-group-namespace.md	23	24	2	결정	10	CONTROLS	high	
adr/0003-group-namespace.md	25	47	3	1. 두 층	4808	CONTROLS	high	
adr/0003-group-namespace.md	48	66	3	2. 철자 하나 — 그룹 객체만	1624	CONTROLS	high	
adr/0003-group-namespace.md	67	96	3	3. `controls`의 키 — 부류·형·정착 단계	6202	CONTROLS	high	
adr/0003-group-namespace.md	97	112	3	4. 조각 범위 제어와 식의 기준점	1879	CONTROLS	high	
adr/0003-group-namespace.md	113	116	3	5. 상태 키는 그 노드에만	1197	CONTROLS	high	
adr/0003-group-namespace.md	117	122	3	6. 같은 대상 규칙과 로드 스위치	1706	CONTROLS	high	
adr/0003-group-namespace.md	123	129	3	7. 검증기에 넘기기 전의 제거	1882	CONTROLS	high	
adr/0003-group-namespace.md	130	133	3	8. 이름 규칙 — 그룹과 렌더 계층	709	CONTROLS	high	
adr/0003-group-namespace.md	134	140	2	남는 것과 사라지는 것	2316	CONTROLS	high	
adr/0003-group-namespace.md	141	149	2	미결	2066	CONTROLS	high	
adr/0003-group-namespace.md	150	153	2	되돌림 가능성	145	CONTROLS	high	
adr/0004-validator-plugin-compile-guard.md	1	6	1	ADR 0004 — 검증기는 플러그인 유지, 동기 `compileGuard` 추가	368	VALIDATE	high	
adr/0004-validator-plugin-compile-guard.md	7	12	2	변경 이력	1054	VALIDATE	high	
adr/0004-validator-plugin-compile-guard.md	13	22	2	맥락	1012	VALIDATE	high	
adr/0004-validator-plugin-compile-guard.md	23	38	2	결정	3400	VALIDATE	high	
adr/0004-validator-plugin-compile-guard.md	39	43	3	검증기의 설정 (`reviews/round-1.md` R1)	678	VALIDATE	high	
adr/0004-validator-plugin-compile-guard.md	44	49	3	가드의 컴파일 비용 (`reviews/round-1.md` §2, R18)	1731	VALIDATE	high	
adr/0004-validator-plugin-compile-guard.md	50	56	2	합의 근거	588	VALIDATE	high	
adr/0004-validator-plugin-compile-guard.md	57	61	2	기각한 대안	411	VALIDATE	high	
adr/0004-validator-plugin-compile-guard.md	62	66	2	결과	915	VALIDATE	high	
adr/0004-validator-plugin-compile-guard.md	67	70	2	되돌림 가능성	145	VALIDATE	high	
adr/0004-validator-plugin-compile-guard.md	71	80	2	가드를 컴파일하는 방식 (`reviews/round-2.md` S12)	1741	VALIDATE	high	
adr/0005-blueprint-analysis-and-node-sharing.md	1	4	1	ADR 0005 — 스키마 → 청사진 분석 단계와 노드 공유 규칙	1007	BLUEPRINT	high	
adr/0005-blueprint-analysis-and-node-sharing.md	5	14	2	변경 이력	2912	BLUEPRINT	high	
adr/0005-blueprint-analysis-and-node-sharing.md	15	21	2	맥락	869	BLUEPRINT	high	
adr/0005-blueprint-analysis-and-node-sharing.md	22	23	2	결정	10	BLUEPRINT	high	
adr/0005-blueprint-analysis-and-node-sharing.md	24	51	3	1. 복잡도를 순수한 분석 단계로 옮긴다	2105	BLUEPRINT	high	
adr/0005-blueprint-analysis-and-node-sharing.md	52	59	3	2. P1′와의 경계 — 구조는 읽고, 의미는 평가하지 않는다	1776	BLUEPRINT	high	
adr/0005-blueprint-analysis-and-node-sharing.md	60	77	3	3. 같은 이름 필드의 규칙	4278	BLUEPRINT	high	
adr/0005-blueprint-analysis-and-node-sharing.md	78	91	3	4. 명시 판별 `controls.discriminator`	3286	BLUEPRINT	high	
adr/0005-blueprint-analysis-and-node-sharing.md	92	112	3	5. 노드의 유효 스키마 — 병합표	7504	BLUEPRINT	high	
adr/0005-blueprint-analysis-and-node-sharing.md	113	119	2	합의 근거	1871	BLUEPRINT	high	
adr/0005-blueprint-analysis-and-node-sharing.md	120	125	2	결과	831	BLUEPRINT	high	
adr/0005-blueprint-analysis-and-node-sharing.md	126	135	2	미결	1895	BLUEPRINT	high	
adr/0005-blueprint-analysis-and-node-sharing.md	136	139	2	되돌림 가능성	287	BLUEPRINT	high	
adr/0006-single-value-ownership.md	1	4	1	ADR 0006 — 값의 소유: 노드 트리가 곧 상태다	592	VALUE	high	
adr/0006-single-value-ownership.md	5	13	2	변경 이력	2141	VALUE	high	
adr/0006-single-value-ownership.md	14	18	2	합의 근거	602	VALUE	high	
adr/0006-single-value-ownership.md	19	22	2	맥락	476	VALUE	high	
adr/0006-single-value-ownership.md	23	71	2	결정	5930	VALUE	high	
adr/0006-single-value-ownership.md	72	77	3	null 계약 — D-1	855	VALUE	high	
adr/0006-single-value-ownership.md	78	87	3	읽기가 쓰기보다 잦은 구조에서의 비용	829	VALUE	high	
adr/0006-single-value-ownership.md	88	94	2	결과	1107	VALUE	high	
adr/0006-single-value-ownership.md	95	100	2	남는 것	1417	VALUE	high	
adr/0006-single-value-ownership.md	101	106	2	기각한 대안	612	VALUE	high	
adr/0006-single-value-ownership.md	107	110	2	되돌림 가능성	63	VALUE	high	
adr/0007-settle-cycle.md	1	4	1	ADR 0007 — 작업 루프: 표시 → 계산 → 파생 → 전이 → 커밋, 그 뒤에 통지와 검증	940	SETTLE	high	
adr/0007-settle-cycle.md	5	16	2	변경 이력	3280	SETTLE	high	
adr/0007-settle-cycle.md	17	23	2	합의 근거	1267	SETTLE	high	
adr/0007-settle-cycle.md	24	27	2	맥락	485	SETTLE	high	
adr/0007-settle-cycle.md	28	29	2	결정	10	SETTLE	high	
adr/0007-settle-cycle.md	30	49	3	1. 정착 한 번 — 일곱 단계	8772	SETTLE	high	
adr/0007-settle-cycle.md	50	65	3	2. 호스트가 조각을 정하는 법	3764	SETTLE	high	
adr/0007-settle-cycle.md	66	95	3	3. 쓰기 — 호출자가 종류를 선언한다	6172	SETTLE	high	
adr/0007-settle-cycle.md	96	108	3	4. 소유자 결정 — D-7, D-9, D-10	1842	SETTLE	high	
adr/0007-settle-cycle.md	109	121	3	5. 원리에서 도출된 것 — D-1 ~ D-6	1694	SETTLE	high	
adr/0007-settle-cycle.md	122	133	2	비용	785	SETTLE	high	
adr/0007-settle-cycle.md	134	140	2	결과	498	SETTLE	high	
adr/0007-settle-cycle.md	141	152	2	미결	1791	SETTLE	high	
adr/0007-settle-cycle.md	153	156	2	되돌림 가능성	82	SETTLE	high	
adr/0008-event-system.md	1	4	1	ADR 0008 — 이벤트 시스템 개편: 통지 전용 척추	1304	EVENT	high	
adr/0008-event-system.md	5	14	2	변경 이력	2910	EVENT	high	
adr/0008-event-system.md	15	25	2	맥락	1261	EVENT	high	
adr/0008-event-system.md	26	37	2	결정	1079	EVENT	high	
adr/0008-event-system.md	38	56	3	1. 통지의 시점 — 동기	2151	EVENT	high	
adr/0008-event-system.md	57	77	3	2. 루트 단일 디스패처 — 여섯 규칙	5721	EVENT	high	
adr/0008-event-system.md	78	103	3	3. 배치 — `batch(fn)`	5903	EVENT	high	
adr/0008-event-system.md	104	111	3	4. payload와 커밋 번호	820	EVENT	high	
adr/0008-event-system.md	112	131	3	5. 루트 `onChange` — 최외곽 동기 진입당 1회 (D-10, 수락)	4901	EVENT	high	
adr/0008-event-system.md	132	139	3	6. React 이펙트의 쓰기는 새 진입이다 (C-10) — 문서화 대상	1708	EVENT	high	
adr/0008-event-system.md	140	154	3	7. 명령 시그널 — `RequestRemount` 유지(D-9), 명령 publish의 공개 (C-11 도출)	2522	EVENT	high	
adr/0008-event-system.md	155	183	3	8. 진단 표면 — `diagnostics` (06 N4)	2359	EVENT	high	
adr/0008-event-system.md	184	198	2	계승할 제약과의 대응	1215	EVENT	high	
adr/0008-event-system.md	199	210	2	미결	2011	EVENT	high	
adr/0008-event-system.md	211	214	2	되돌림 가능성	589	EVENT	high	
adr/0009-performance-budget-and-benchmarks.md	1	6	1	ADR 0009 — 성능 예산과 벤치마크 계획	1268	TEST	high	
adr/0009-performance-budget-and-benchmarks.md	7	11	2	변경 이력	513	TEST	high	
adr/0009-performance-budget-and-benchmarks.md	12	15	2	원칙 (G6)	166	TEST	high	
adr/0009-performance-budget-and-benchmarks.md	16	17	2	현재 가진 것 (관찰)	30	TEST	high	
adr/0009-performance-budget-and-benchmarks.md	18	34	3	측정 인프라	1914	TEST	high	
adr/0009-performance-budget-and-benchmarks.md	35	48	3	지금 빠르게 만드는 장치와 새 구조에서의 운명	1691	TEST	high	
adr/0009-performance-budget-and-benchmarks.md	49	61	2	측정 결과 (1차 스파이크)	1703	TEST	high	
adr/0009-performance-budget-and-benchmarks.md	62	63	2	결정 (제안)	19	TEST	high	
adr/0009-performance-budget-and-benchmarks.md	64	70	3	1. 기존 구현이 기준선이다	729	TEST	high	
adr/0009-performance-budget-and-benchmarks.md	71	85	3	2. 시나리오 — G6의 네 상황에 대응시킨다	1594	TEST	high	
adr/0009-performance-budget-and-benchmarks.md	86	89	3	3. 구조를 확정하기 전에 잰다	474	TEST	high	
adr/0009-performance-budget-and-benchmarks.md	90	93	3	4. 게이트	442	TEST	high	
adr/0009-performance-budget-and-benchmarks.md	94	103	2	미결 — 소유자가 정할 것	1826	TEST	high	
adr/0009-performance-budget-and-benchmarks.md	104	107	2	확인이 필요한 관찰	377	TEST	high	
adr/0009-performance-budget-and-benchmarks.md	108	111	2	2라운드 측정 — 작업 루프 프로토타입	636	TEST	high	
adr/0010-branch-conventions.md	1	4	1	ADR 0010 — 작성자의 약속: 분기 관행과 폼이 검사하지 않는 것	381	FRAGMENT	high	
adr/0010-branch-conventions.md	5	8	2	변경 이력	237	FRAGMENT	high	
adr/0010-branch-conventions.md	9	12	2	결정	608	FRAGMENT	high	
adr/0010-branch-conventions.md	13	22	2	약속	3330	FRAGMENT	high	
adr/0010-branch-conventions.md	23	49	2	예	858	FRAGMENT	high	
adr/0010-branch-conventions.md	50	55	2	결과	370	FRAGMENT	high	
adr/0011-branch-node-composition.md	1	6	1	ADR 0011 — branch 노드(object·array)의 구성 전략	2735	NODE	high	
adr/0011-branch-node-composition.md	7	13	2	변경 이력	1116	NODE	high	
adr/0011-branch-node-composition.md	14	23	2	맥락 — 현재 전략의 문제 (관찰)	1797	NODE	high	
adr/0011-branch-node-composition.md	24	36	2	노드의 종류 (제안)	1532	NODE	high	
adr/0011-branch-node-composition.md	37	44	2	1. branch 노드에 남는 책임은 셋이다	536	NODE	high	
adr/0011-branch-node-composition.md	45	50	2	2. object와 array는 자식 집합의 출처만 다르다	818	NODE	high	
adr/0011-branch-node-composition.md	51	63	2	3. 터미널 전략 — 암묵 규칙은 유지하고, React 의존만 뺀다	4744	NODE	high	
adr/0011-branch-node-composition.md	64	80	2	4. 참조 그룹 노드 — D-6 (a)의 도출	2046	NODE	high	
adr/0011-branch-node-composition.md	81	91	2	이주 시 보존	574	NODE	high	
adr/0011-branch-node-composition.md	92	102	2	미결	2607	NODE	high	
adr/0011-branch-node-composition.md	103	106	2	되돌림 가능성	318	NODE	high	
adr/0012-fe-overlay.md	1	6	1	ADR 0012 — FE 오버레이를 위한 별도의 입구를 두지 않는다	1716	SCHEMA	high	
adr/0012-fe-overlay.md	7	11	2	변경 이력	989	SCHEMA	high	
adr/0012-fe-overlay.md	12	15	2	맥락	250	SCHEMA	high	
adr/0012-fe-overlay.md	16	27	2	결정	1360	SCHEMA	high	
adr/0012-fe-overlay.md	28	33	2	결과	617	SCHEMA	high	
adr/0012-fe-overlay.md	34	38	2	남는 것	559	SCHEMA	high	
adr/0013-core-does-not-rewrite-values.md	1	4	1	ADR 0013 — core는 값을 고치지 않는다	889	WRITE	high	
adr/0013-core-does-not-rewrite-values.md	5	14	2	변경 이력	2364	WRITE	high	
adr/0013-core-does-not-rewrite-values.md	15	18	2	맥락	919	WRITE	high	
adr/0013-core-does-not-rewrite-values.md	19	26	2	합의 근거	1036	WRITE	high	
adr/0013-core-does-not-rewrite-values.md	27	33	2	결정	908	WRITE	high	
adr/0013-core-does-not-rewrite-values.md	34	54	3	원본을 바꾸는 사건 (P2, E15·E19)	4262	WRITE	high	
adr/0013-core-does-not-rewrite-values.md	55	71	3	쓰기 옵션 (D-4·D-5·D-7)	3197	WRITE	high	
adr/0013-core-does-not-rewrite-values.md	72	79	3	값을 통째로 주입할 때 — 결론	1624	WRITE	high	
adr/0013-core-does-not-rewrite-values.md	80	83	3	초기값 보존 옵션 — 결론	784	WRITE	high	
adr/0013-core-does-not-rewrite-values.md	84	97	3	core가 값을 바꾸던 곳의 분류	3008	WRITE	high	
adr/0013-core-does-not-rewrite-values.md	98	101	2	교차검증 결과 — codex	773	WRITE	high	
adr/0013-core-does-not-rewrite-values.md	102	110	2	미결	1009	WRITE	high	
adr/0014-error-policy.md	1	4	1	ADR 0014 — 오류는 삼키지 않는다: 오류·경고·검증 결과의 세 층	401	ERROR	high	
adr/0014-error-policy.md	5	9	2	변경 이력	1188	ERROR	high	
adr/0014-error-policy.md	10	19	2	맥락	3197	ERROR	high	
adr/0014-error-policy.md	20	25	2	원리에서	758	ERROR	high	
adr/0014-error-policy.md	26	27	2	결정	10	ERROR	high	
adr/0014-error-policy.md	28	37	3	1. 세 층, 규칙 하나씩	2062	ERROR	high	
adr/0014-error-policy.md	38	67	3	2. 오류가 드러나는 자리 — 사슬의 가장 바깥에서 한 번, 모든 환경에서	8050	ERROR	high	
adr/0014-error-policy.md	68	185	3	3. 관찰자 `onError` — 검증 결과를 뺀 폼 내부의 오류와 경고를 받는 로깅 채널	22070	ERROR	high	
adr/0014-error-policy.md	186	198	3	4. `controls`의 식이 던질 때 — 정착은 끝까지 돈다	1667	ERROR	high	
adr/0014-error-policy.md	199	208	3	5. `diagnostics` — 마지막 로드 이후의 작업 기록	2954	ERROR	high	
adr/0014-error-policy.md	209	221	3	6. 검증기 — 없으면 거부하지 않고 알리며, 컴파일이 실패하면 거부한다	4391	ERROR	high	
adr/0014-error-policy.md	222	223	3	7. 분류표와 코드 목록	34	ERROR	high	
adr/0014-error-policy.md	224	245	4	7.1 분류표 (원장 §5의 표를 대체한다)	7273	ERROR	high	
adr/0014-error-policy.md	246	302	4	7.2 코드 목록	23408	ERROR	high	
adr/0014-error-policy.md	303	322	3	8. 무엇이 바뀌는가	4349	ERROR	high	
adr/0014-error-policy.md	323	330	2	합의 근거	2482	ERROR	high	
adr/0014-error-policy.md	331	339	2	남은 것	1329	ERROR	high	
